48.770;993.900
50.731;1009.700
52.691;1031.500
54.651;1071.600
56.611;1106.100
58.570;1133.100
60.529;1168.600
62.487;1189.800
64.445;1216.800
66.403;1234.600
68.360;1252.400
70.317;1280.300
72.273;1292.700
74.229;1303.700
76.185;1326.500
78.140;1350.000
80.095;1345.600
82.049;1341.200
84.003;1330.400
85.956;1333.700
87.909;1339.200
89.862;1347.000
91.814;1328.300
93.766;1347.000
95.718;1339.700
97.669;1332.000
99.619;1348.000
101.569;1361.500
103.519;1359.300
105.469;1367.400
107.418;1362.500
109.366;1354.600
111.315;1357.900
113.262;1355.900
115.210;1344.600
117.157;1356.000
119.103;1352.800
121.049;1340.100
122.995;1353.900
124.941;1359.300
126.885;1352.600
128.830;1352.400
130.774;1355.500
132.718;1365.200
134.661;1376.200
136.604;1372.900
138.547;1376.600
140.489;1388.200
142.430;1381.500
144.372;1354.500
146.313;1361.400
148.253;1367.200
150.193;1340.900
152.133;1346.300
154.072;1325.300
156.011;1318.200
157.950;1330.900
159.888;1319.400
161.825;1315.700
163.763;1319.100
165.699;1311.900
167.636;1321.100
169.572;1321.100
171.508;1314.200
173.443;1320.000
175.378;1321.400
177.312;1324.800
179.246;1325.900
181.180;1347.000
183.113;1339.300
185.046;1339.700
186.978;1355.400
188.910;1361.100
190.842;1358.900
192.773;1390.500
194.704;1396.000
196.635;1396.000
198.565;1426.400
200.494;1439.000
202.423;1474.000
204.352;1516.100
206.281;1528.000
208.209;1516.000
210.136;1526.800
212.064;1493.800
213.990;1453.300
215.917;1436.400
217.843;1411.300
219.769;1389.900
221.694;1379.200
223.619;1379.100
225.543;1362.300
227.467;1373.000
229.391;1362.000
231.314;1337.800
233.237;1347.100
235.159;1342.400
237.081;1338.300
239.003;1338.300
240.924;1331.600
242.845;1328.600
244.765;1343.600
246.686;1339.500
248.605;1340.400
250.524;1342.900
252.443;1348.300
254.362;1340.400
256.280;1346.400
258.197;1352.600
260.115;1358.700
262.032;1344.600
263.948;1360.200
265.864;1362.800
267.780;1360.700
269.695;1377.500
271.610;1374.400
273.525;1378.700
275.439;1406.500
277.352;1392.000
279.266;1398.500
281.179;1415.800
283.091;1418.900
285.003;1419.700
286.915;1429.200
288.826;1435.200
290.737;1433.600
292.648;1462.400
294.558;1455.400
296.468;1470.200
298.377;1490.000
300.286;1488.700
302.195;1517.200
304.103;1535.100
306.011;1553.100
307.918;1559.600
309.825;1595.500
311.731;1597.800
313.638;1627.400
315.544;1659.100
317.449;1663.000
319.354;1680.700
321.259;1708.400
323.163;1709.300
325.067;1691.400
326.970;1714.600
328.873;1680.300
330.776;1653.000
332.678;1651.100
334.580;1631.600
336.482;1582.400
338.383;1594.800
340.283;1558.600
342.184;1525.900
344.084;1526.500
345.983;1509.200
347.882;1499.700
349.781;1496.900
351.679;1488.300
353.577;1472.600
355.475;1476.400
357.372;1479.300
359.269;1454.800
361.165;1465.900
363.061;1470.200
364.957;1460.200
366.852;1457.500
368.747;1462.300
370.642;1449.700
372.536;1463.200
374.429;1459.900
376.323;1454.500
378.216;1459.400
380.108;1452.700
382.000;1448.600
383.892;1444.400
385.783;1440.500
387.674;1429.000
389.565;1428.900
391.455;1438.600
393.345;1423.800
395.234;1427.500
397.123;1432.800
399.012;1409.800
400.900;1408.600
402.788;1406.700
404.675;1414.100
406.562;1422.100
408.449;1409.200
410.335;1423.700
412.221;1415.600
414.107;1416.700
415.992;1412.300
417.877;1412.800
419.761;1421.600
421.645;1423.500
423.529;1405.400
425.412;1417.500
427.295;1411.500
429.177;1415.200
431.059;1435.600
432.941;1424.100
434.822;1422.800
436.703;1446.100
438.584;1463.300
440.464;1448.200
442.343;1464.000
444.223;1483.100
446.102;1495.000
447.980;1508.800
449.859;1531.200
451.736;1526.100
453.614;1548.100
455.491;1579.500
457.368;1571.100
459.244;1585.300
461.120;1622.600
462.995;1629.200
464.870;1631.100
466.745;1679.300
468.619;1672.500
470.493;1680.900
472.367;1698.300
474.240;1693.300
476.113;1673.100
477.985;1687.700
479.858;1669.300
481.729;1646.200
483.600;1634.800
485.471;1620.300
487.342;1595.000
489.212;1584.000
491.082;1579.400
492.951;1539.900
494.820;1542.400
496.689;1514.600
498.557;1502.400
500.425;1489.500
502.292;1495.600
504.159;1478.200
506.026;1464.200
507.892;1474.800
509.758;1456.800
511.624;1456.200
513.489;1476.700
515.354;1464.900
517.218;1457.700
519.082;1472.000
520.946;1477.000
522.809;1456.500
524.672;1469.300
526.535;1481.900
528.397;1479.600
530.259;1479.100
532.120;1488.600
533.981;1474.700
535.842;1491.700
537.702;1490.300
539.562;1478.000
541.421;1494.300
543.280;1511.900
545.139;1497.800
546.998;1499.800
548.855;1509.300
550.713;1490.900
552.570;1477.100
554.427;1504.900
556.284;1491.200
558.140;1483.000
559.995;1465.500
561.851;1463.600
563.706;1459.000
565.560;1469.600
567.414;1451.100
569.268;1443.000
571.122;1457.200
572.975;1457.600
574.827;1433.000
576.680;1439.300
578.532;1446.700
580.383;1438.000
582.234;1425.300
584.085;1439.400
585.936;1430.700
587.786;1446.100
589.635;1447.800
591.485;1437.300
593.334;1439.600
595.182;1447.800
597.030;1450.100
598.878;1455.700
600.725;1466.500
602.572;1462.400
604.419;1463.500
606.265;1476.700
608.111;1502.000
609.957;1480.300
611.802;1503.100
613.647;1518.100
615.491;1506.300
617.335;1533.100
619.179;1545.000
621.022;1548.100
622.865;1558.600
624.708;1577.500
626.550;1581.300
628.392;1579.300
630.233;1614.200
632.074;1602.000
633.915;1607.700
635.755;1642.500
637.595;1660.300
639.435;1649.300
641.274;1669.100
643.113;1689.500
644.951;1683.700
646.789;1691.600
648.627;1714.600
650.464;1700.500
652.301;1727.500
654.138;1743.200
655.974;1746.700
657.810;1749.000
659.645;1753.400
661.480;1773.700
663.315;1768.800
665.149;1792.700
666.983;1805.100
668.817;1805.900
670.650;1826.900
672.483;1848.700
674.316;1845.400
676.148;1894.800
677.979;1895.700
679.811;1910.000
681.642;1942.700
683.472;1984.900
685.303;1952.600
687.133;1983.100
688.962;2025.100
690.791;1995.600
692.620;2002.600
694.449;2025.000
696.277;2025.000
698.104;2014.200
699.932;2005.700
701.759;1995.900
703.585;1958.900
705.411;1942.500
707.237;1923.100
709.063;1876.400
710.888;1865.600
712.713;1864.900
714.537;1794.400
716.361;1777.700
718.184;1766.600
720.008;1725.200
721.831;1686.600
723.653;1694.000
725.475;1652.900
727.297;1612.800
729.119;1613.700
730.940;1588.000
732.760;1550.600
734.581;1539.200
736.401;1532.900
738.220;1512.100
740.039;1494.700
741.858;1501.200
743.677;1477.700
745.495;1456.700
747.313;1458.700
749.130;1429.600
750.947;1433.600
752.764;1429.200
754.580;1421.300
756.396;1420.400
758.211;1406.900
760.027;1403.800
761.841;1377.300
763.656;1383.300
765.470;1389.500
767.284;1365.500
769.097;1365.800
770.910;1364.000
772.723;1349.800
774.535;1348.200
776.347;1362.600
778.158;1349.300
779.970;1341.800
781.780;1349.300
783.591;1341.200
785.401;1334.700
787.211;1326.000
789.020;1334.100
790.829;1321.900
792.638;1323.400
794.446;1330.600
796.254;1324.500
798.061;1323.900
799.869;1337.600
801.675;1311.700
803.482;1315.100
805.288;1313.500
807.094;1324.700
808.899;1313.700
810.704;1323.000
812.509;1304.300
814.313;1312.800
816.117;1311.200
817.920;1320.900
819.724;1299.100
821.526;1303.900
823.329;1317.700
825.131;1315.000
826.933;1301.400
828.734;1311.900
830.535;1300.700
832.336;1303.200
834.136;1310.800
835.936;1304.400
837.736;1300.100
839.535;1303.100
841.334;1306.400
843.132;1297.400
844.930;1307.600
846.728;1306.400
848.525;1296.800
850.322;1300.000
852.119;1298.400
853.915;1302.200
855.711;1303.300
857.507;1295.100
859.302;1307.400
861.097;1290.100
862.892;1307.100
864.686;1299.200
866.480;1301.100
868.273;1298.100
870.066;1303.800
871.859;1299.700
873.651;1302.100
875.443;1309.800
877.235;1303.000
879.026;1287.600
880.817;1311.100
882.608;1297.500
884.398;1306.500
886.188;1300.600
887.977;1299.700
889.767;1299.900
891.555;1293.300
893.344;1313.500
895.132;1301.900
896.920;1295.900
898.707;1310.600
900.494;1313.400
902.281;1291.300
904.067;1308.500
905.853;1308.600
907.639;1309.300
909.424;1319.400
911.209;1310.700
912.993;1311.300
914.777;1313.000
916.561;1312.700
918.345;1305.900
920.128;1302.200
921.910;1306.800
923.693;1308.300
925.475;1299.800
927.256;1312.900
929.038;1318.700
930.819;1306.400
932.599;1298.300
934.380;1313.300
936.159;1310.700
937.939;1299.600
939.718;1303.400
941.497;1310.700
943.275;1301.400
945.054;1308.800
946.831;1313.500
948.609;1303.700
950.386;1318.600
952.163;1311.500
953.939;1320.400
955.715;1305.700
957.491;1309.500
959.266;1308.800
961.041;1310.200
962.815;1316.300
964.590;1311.300
966.363;1316.200
968.137;1309.700
969.910;1319.900
971.683;1319.700
973.455;1311.600
975.227;1313.100
976.999;1314.400
978.771;1316.200
980.542;1319.400
982.312;1320.200
984.083;1316.200
985.853;1319.100
987.622;1324.700
989.392;1317.300
991.161;1316.900
992.929;1320.200
994.697;1314.500
996.465;1329.000
998.233;1325.500
1000.000;1326.700
1001.742;1323.000
1003.484;1328.400
1005.226;1333.300
1006.967;1331.500
1008.708;1329.300
1010.448;1344.600
1012.189;1331.700
1013.929;1323.300
1015.668;1330.200
1017.407;1322.000
1019.146;1326.300
1020.885;1326.900
1022.623;1346.300
1024.361;1331.700
1026.098;1328.300
1027.835;1333.800
1029.572;1339.000
1031.309;1337.700
1033.045;1335.800
1034.781;1339.800
1036.516;1339.900
1038.251;1338.700
1039.986;1337.600
1041.720;1335.100
1043.455;1342.000
1045.188;1349.700
1046.922;1340.800
1048.655;1332.200
1050.388;1347.900
1052.120;1338.600
1053.852;1326.700
1055.584;1346.700
1057.315;1350.300
1059.046;1337.000
1060.777;1332.300
1062.507;1346.900
1064.237;1332.200
1065.967;1330.900
1067.697;1350.700
1069.426;1341.200
1071.154;1335.400
1072.883;1338.500
1074.611;1340.600
1076.338;1339.300
1078.066;1342.700
1079.793;1348.700
1081.519;1329.400
1083.246;1340.500
1084.972;1357.900
1086.697;1347.900
1088.423;1339.800
1090.148;1346.900
1091.872;1349.400
1093.597;1334.200
1095.321;1344.800
1097.044;1359.800
1098.768;1344.000
1100.491;1343.900
1102.213;1358.400
1103.935;1354.300
1105.657;1340.300
1107.379;1354.700
1109.100;1366.300
1110.821;1343.900
1112.542;1342.000
1114.262;1361.900
1115.982;1342.500
1117.702;1347.900
1119.421;1369.000
1121.140;1375.200
1122.859;1360.800
1124.577;1342.500
1126.295;1359.700
1128.013;1358.700
1129.730;1350.900
1131.447;1356.700
1133.163;1366.900
1134.880;1346.300
1136.596;1374.700
1138.311;1372.500
1140.027;1357.600
1141.741;1373.000
1143.456;1371.500
1145.170;1352.700
1146.884;1362.700
1148.598;1355.600
1150.311;1367.800
1152.024;1366.400
1153.737;1362.300
1155.449;1363.800
1157.161;1360.700
1158.873;1364.000
1160.584;1361.600
1162.295;1366.600
1164.005;1356.900
1165.716;1369.600
1167.426;1360.800
1169.135;1360.400
1170.845;1369.000
1172.554;1375.000
1174.262;1364.800
1175.971;1356.900
1177.678;1367.000
1179.386;1372.600
1181.093;1364.700
1182.800;1384.100
1184.507;1377.100
1186.213;1359.400
1187.919;1364.700
1189.625;1369.400
1191.330;1363.000
1193.035;1351.100
1194.740;1374.700
1196.444;1376.500
1198.148;1372.800
1199.852;1366.200
1201.555;1373.300
1203.258;1365.400
1204.961;1365.400
1206.663;1370.200
1208.365;1372.200
1210.067;1356.700
1211.768;1367.100
1213.469;1372.700
1215.170;1367.800
1216.870;1366.400
1218.571;1377.900
1220.270;1360.000
1221.970;1367.500
1223.669;1372.700
1225.367;1379.900
1227.066;1369.100
1228.764;1369.700
1230.462;1382.400
1232.159;1366.800
1233.856;1372.700
1235.553;1376.300
1237.249;1382.900
1238.945;1370.200
1240.641;1379.000
1242.337;1397.700
1244.032;1385.900
1245.727;1385.000
1247.421;1392.800
1249.115;1378.100
1250.809;1383.800
1252.502;1397.000
1254.196;1396.000
1255.888;1390.200
1257.581;1382.800
1259.273;1394.800
1260.965;1395.200
1262.656;1391.700
1264.348;1396.100
1266.039;1402.800
1267.729;1384.000
1269.419;1396.700
1271.109;1410.100
1272.799;1403.100
1274.488;1402.300
1276.177;1410.800
1277.865;1421.000
1279.554;1404.700
1281.242;1412.700
1282.929;1424.300
1284.617;1424.200
1286.304;1413.500
1287.990;1426.500
1289.676;1418.900
1291.362;1427.300
1293.048;1422.700
1294.733;1436.000
1296.418;1437.700
1298.103;1438.000
1299.787;1442.300
1301.472;1437.000
1303.155;1435.100
1304.839;1451.200
1306.522;1444.000
1308.204;1448.000
1309.887;1441.700
1311.569;1452.100
1313.251;1432.800
1314.932;1453.400
1316.613;1460.700
1318.294;1459.900
1319.975;1449.000
1321.655;1462.900
1323.334;1460.100
1325.014;1465.900
1326.693;1464.100
1328.372;1477.200
1330.051;1465.900
1331.729;1448.400
1333.407;1469.000
1335.084;1463.000
1336.761;1466.200
1338.438;1473.400
1340.115;1476.000
1341.791;1472.900
1343.467;1459.600
1345.143;1470.500
1346.818;1472.400
1348.493;1466.700
1350.168;1465.300
1351.842;1467.100
1353.516;1464.800
1355.190;1464.900
1356.863;1467.300
1358.536;1479.600
1360.209;1473.700
1361.882;1480.500
1363.554;1468.900
1365.225;1454.600
1366.897;1465.100
1368.568;1474.900
1370.239;1465.300
1371.909;1452.300
1373.579;1465.500
1375.249;1470.600
1376.919;1457.700
1378.588;1459.100
1380.257;1464.500
1381.926;1453.800
1383.594;1450.700
1385.262;1442.300
1386.929;1459.400
1388.597;1454.600
1390.264;1446.400
1391.930;1456.100
1393.597;1447.800
1395.263;1452.100
1396.928;1450.800
1398.594;1444.000
1400.259;1445.300
1401.923;1442.100
1403.588;1441.700
1405.252;1434.100
1406.916;1416.800
1408.579;1440.500
1410.242;1436.300
1411.905;1420.600
1413.568;1431.300
1415.230;1429.400
1416.892;1418.900
1418.553;1428.700
1420.215;1423.300
1421.876;1421.100
1423.536;1409.500
1425.196;1412.000
1426.856;1414.100
1428.516;1408.600
1430.175;1400.100
1431.834;1403.400
1433.493;1401.900
1435.151;1396.100
1436.810;1397.900
1438.467;1397.300
1440.125;1384.100
1441.782;1388.100
1443.439;1395.500
1445.095;1391.900
1446.751;1391.100
1448.407;1391.200
1450.063;1388.600
1451.718;1388.000
1453.373;1376.700
1455.027;1376.000
1456.682;1376.900
1458.336;1368.800
1459.989;1362.700
1461.643;1384.100
1463.296;1382.700
1464.948;1369.700
1466.601;1358.800
1468.253;1383.200
1469.904;1353.900
1471.556;1360.900
1473.207;1372.400
1474.858;1364.400
1476.508;1353.600
1478.158;1362.800
1479.808;1359.600
1481.458;1354.500
1483.107;1345.900
1484.756;1361.100
1486.405;1358.900
1488.053;1362.100
1489.701;1364.000
1491.348;1357.200
1492.996;1351.100
1494.643;1357.600
1496.290;1376.100
1497.936;1355.600
1499.582;1351.800
1501.228;1347.800
1502.873;1358.000
1504.518;1366.700
1506.163;1362.100
1507.808;1357.600
1509.452;1366.900
1511.096;1358.900
1512.739;1356.600
1514.383;1363.300
1516.026;1361.100
1517.668;1353.200
1519.311;1355.600
1520.953;1371.700
1522.594;1362.100
1524.236;1360.700
1525.877;1375.000
1527.518;1357.600
1529.158;1361.200
1530.798;1355.400
1532.438;1368.200
1534.078;1352.100
1535.717;1362.100
1537.356;1367.600
1538.994;1361.100
1540.633;1352.300
1542.271;1370.700
1543.908;1386.100
1545.546;1362.500
1547.183;1374.100
1548.819;1373.200
1550.456;1373.200
1552.092;1360.500
1553.728;1366.200
1555.363;1378.800
1556.998;1357.300
1558.633;1364.600
1560.268;1375.200
1561.902;1374.200
1563.536;1380.700
1565.170;1379.700
1566.803;1383.800
1568.436;1371.800
1570.069;1370.800
1571.701;1381.700
1573.333;1378.000
1574.965;1374.500
1576.596;1359.900
1578.227;1385.300
1579.858;1382.000
1581.489;1380.700
1583.119;1389.300
1584.749;1373.700
1586.378;1374.300
1588.008;1368.100
1589.637;1388.200
1591.265;1374.600
1592.894;1368.000
1594.522;1375.600
1596.150;1385.000
1597.777;1364.800
1599.404;1370.700
1601.031;1370.000
1602.657;1375.000
1604.284;1357.700
1605.910;1367.200
1607.535;1366.200
1609.160;1360.300
1610.785;1361.700
1612.410;1361.000
1614.034;1359.800
1615.659;1355.800
1617.282;1346.000
1618.906;1351.900
1620.529;1345.600
1622.152;1337.000
1623.774;1340.100
1625.396;1346.900
1627.018;1327.200
1628.640;1336.200
1630.261;1336.500
1631.882;1339.900
1633.503;1316.600
1635.123;1323.900
1636.743;1321.600
1638.363;1327.100
1639.983;1322.700
1641.602;1315.600
1643.221;1315.900
1644.839;1310.400
1646.457;1318.200
1648.075;1314.900
1649.693;1309.400
1651.310;1297.200
1652.927;1312.800
1654.544;1299.600
1656.160;1298.000
1657.776;1299.600
1659.392;1304.500
1661.008;1303.300
1662.623;1296.600
1664.238;1306.800
1665.852;1298.700
1667.467;1290.500
1669.081;1297.800
1670.694;1302.800
1672.308;1287.400
1673.921;1281.400
1675.533;1289.400
1677.146;1288.400
1678.758;1289.200
1680.370;1282.200
1681.981;1284.800
1683.593;1295.700
1685.203;1281.100
1686.814;1277.900
1688.424;1286.500
1690.034;1279.500
1691.644;1276.600
1693.254;1282.600
1694.863;1290.000
1696.471;1274.800
1698.080;1275.600
1699.688;1277.400
1701.296;1277.400
1702.904;1268.100
1704.511;1277.900
1706.118;1283.600
1707.725;1266.300
1709.331;1279.000
1710.937;1280.600
1712.543;1281.300
1714.148;1277.700
1715.754;1257.000
1717.358;1275.300
1718.963;1272.900
1720.567;1274.900
1722.171;1283.200
1723.775;1276.000
1725.378;1282.600
1726.981;1273.300
1728.584;1272.400
1730.187;1271.500
1731.789;1272.800
1733.391;1270.200
1734.992;1278.000
1736.593;1273.000
1738.194;1271.500
1739.795;1275.100
1741.395;1268.400
1742.995;1269.800
1744.595;1273.700
1746.195;1278.400
1747.794;1266.600
1749.393;1264.700
1750.991;1268.500
1752.589;1281.500
1754.187;1268.600
1755.785;1271.800
1757.382;1270.300
1758.979;1279.700
1760.576;1272.700
1762.173;1274.700
1763.769;1273.900
1765.365;1267.700
1766.960;1254.800
1768.555;1263.300
1770.150;1265.900
1771.745;1265.000
1773.339;1267.200
1774.934;1271.100
1776.527;1271.400
1778.121;1266.900
1779.714;1261.500
1781.307;1268.500
1782.899;1275.000
1784.492;1273.500
1786.084;1268.300
1787.675;1272.400
1789.267;1265.800
1790.858;1271.000
1792.449;1263.600
1794.039;1273.200
1795.629;1261.300
1797.219;1260.000
1798.809;1273.400
1800.398;1260.200
1801.987;1257.300
1803.576;1267.600
1805.164;1263.100
1806.752;1270.500
1808.340;1255.800
1809.928;1268.200
1811.515;1259.600
1813.102;1260.400
1814.688;1250.500
1816.275;1276.000
1817.861;1260.600
1819.446;1254.200
1821.032;1258.400
1822.617;1268.200
1824.202;1257.000
1825.786;1264.800
1827.371;1263.100
1828.955;1265.300
1830.538;1261.400
1832.122;1260.100
1833.705;1258.400
1835.287;1266.100
1836.870;1251.700
1838.452;1269.000
1840.034;1268.900
1841.616;1265.300
1843.197;1256.400
1844.778;1261.800
1846.359;1267.100
1847.939;1265.800
1849.519;1264.300

